anomaly_score,predicted_anomaly,timestamp
1.9009835594631486,0,2014-11-12 22:55:00
1.8171603284602342,0,2022-01-07 16:10:00
1.5538571387851392,0,2008-02-23 03:35:00
2.0964335277560577,0,2017-12-30 12:15:00
1.9362956458604987,0,2020-08-18 20:45:00
1.6432975332937645,0,2014-09-10 22:10:00
1.8876413209702558,0,2005-02-04 07:10:00
1.677368939533923,0,2021-12-11 00:10:00
1.8179042100302496,0,2020-11-07 00:45:00
1.7937317304993143,0,2011-10-04 02:50:00
1.8862444064526553,0,2024-12-07 18:05:00
1.9782317318421958,0,2021-02-24 02:15:00
2.125729754572023,0,2025-06-27 17:35:00
1.9643139862207089,0,2023-01-29 06:55:00
1.5436364882324447,0,2015-02-12 21:05:00
1.8593798701752087,0,2019-01-08 21:55:00
2.449176698540012,1,2024-12-31 23:35:00
1.906373654756114,0,2023-06-29 11:00:00
2.1711477683210085,0,2018-08-31 13:40:00
1.7122049340655587,0,2021-11-28 01:05:00
1.4478204496550129,0,2025-03-10 17:35:00
2.0694625380145113,0,2017-06-10 02:45:00
1.9838618341106802,0,2020-02-23 21:05:00
1.561764349221504,0,2016-10-31 06:15:00
1.9812225765460652,0,2017-01-21 07:40:00
1.847195671104147,0,2018-12-31 06:30:00
2.1293220733647096,0,2011-08-31 13:45:00
1.9438840545315774,0,2013-05-20 16:35:00
2.005611303728378,0,2024-09-23 14:10:00
1.6947338728157113,0,2023-02-04 18:40:00
1.7421258884480406,0,2025-01-02 14:45:00
1.901276462064106,0,2025-06-21 00:30:00
2.0835850574287553,0,2015-03-15 01:10:00
1.7230396853716539,0,2024-09-10 23:50:00
1.829438146386816,0,2010-01-15 01:05:00
1.7362618925741884,0,2017-12-24 17:45:00
2.251514872883206,1,2018-07-24 13:45:00
2.035278367606028,0,2017-06-23 13:00:00
1.877358725821867,0,2023-09-23 01:50:00
1.583377807748483,0,2020-08-19 23:20:00
1.7586540120316687,0,2017-01-18 13:00:00
1.7915603747797955,0,2016-11-03 13:50:00
1.7797230097382908,0,2024-01-28 12:45:00
2.0334858415900063,0,2023-02-25 14:35:00
2.056422931704147,0,2021-06-30 03:20:00
1.4382645828209146,0,2022-10-02 04:45:00
1.7020708572540801,0,2024-03-21 07:55:00
1.5954563849036412,0,2016-04-13 06:35:00
1.7881141841262935,0,2021-06-21 03:20:00
1.6229358177461763,0,2019-06-10 11:55:00
2.059437269426703,0,2021-12-20 12:55:00
1.5753251578096072,0,2020-06-17 15:00:00
1.7518750020394762,0,2018-11-17 04:15:00
1.9444332127770787,0,2017-12-19 13:50:00
2.2368878502187823,1,2016-08-15 03:55:00
1.8399473360940564,0,2014-01-25 22:30:00
1.5562986899662734,0,2018-12-24 00:35:00
2.4137343967450877,1,2017-03-28 17:40:00
2.0125607914100203,0,2024-10-13 15:40:00
1.6725262565340382,0,2014-12-09 12:35:00
2.0617013955495347,0,2007-02-01 07:40:00
1.9230622789830705,0,2025-04-17 07:25:00
1.853873608809526,0,2018-01-04 10:30:00
1.5503981346260045,0,2022-02-27 16:00:00
2.3212904514182635,1,2008-05-20 13:50:00
1.8104075917196072,0,2017-01-17 05:25:00
1.8260458536011808,0,2025-02-21 05:45:00
2.526753297038452,1,2021-11-27 20:20:00
2.3354663275423695,1,2022-12-19 08:45:00
1.5585046023273923,0,2006-01-20 20:00:00
1.9655094482247077,0,2015-12-25 14:15:00
1.7371026898762116,0,2021-12-31 08:30:00
2.1077313795689494,0,2010-10-08 01:10:00
2.324644499752546,1,2022-11-07 18:55:00
1.6410230073092773,0,2016-08-05 08:05:00
1.709137552305829,0,2015-09-16 00:40:00
1.6411775828221016,0,2021-09-10 08:15:00
2.0895478629975335,0,2017-04-17 05:55:00
1.9355017344221437,0,2004-05-16 01:20:00
2.2202232644889697,1,2023-06-22 19:45:00
1.865778805269982,0,2022-06-28 00:35:00
1.8039070008056401,0,2024-04-16 14:05:00
1.9719524390929466,0,2024-05-11 12:00:00
1.9355579249484745,0,2015-03-07 02:30:00
1.8898933736068322,0,2015-12-04 16:00:00
1.4729095884606587,0,2022-03-31 08:40:00
1.6415088992829252,0,2005-06-30 01:45:00
1.6105452922889048,0,2006-09-15 06:25:00
1.5808904292595056,0,2017-01-03 21:10:00
2.1544228046038243,0,2025-05-11 07:55:00
1.7425541156697915,0,2019-10-30 12:20:00
2.0279471205178474,0,2023-06-02 05:35:00
1.753551370477752,0,2016-06-29 02:05:00
2.067516345866868,0,2017-07-06 15:35:00
2.3856578518501492,1,2009-08-19 16:25:00
2.2455260995654553,1,2009-11-08 10:45:00
1.8245522485599472,0,2024-12-05 02:55:00
1.7298512423330061,0,2022-09-29 15:00:00
2.3018672902640565,1,2017-12-02 22:00:00
1.9163597706107045,0,2024-12-03 20:05:00
1.6757018580367116,0,2018-12-23 10:00:00
2.1534727254571426,0,2023-11-10 14:25:00
2.198024983447771,1,2018-04-23 14:55:00
1.6306100600403748,0,2023-12-09 08:25:00
1.728323802633083,0,2010-09-22 19:50:00
1.9259024348026625,0,2021-01-06 08:05:00
1.6718604799730032,0,2021-05-11 13:40:00
2.399514198577079,1,2016-02-15 03:45:00
2.282485054118492,1,2013-06-23 15:25:00
1.7160318617178638,0,2015-03-16 23:20:00
1.6146995198306409,0,2015-05-01 20:10:00
1.736124680618725,0,2025-03-18 11:25:00
2.540700534582292,1,2022-08-11 09:50:00
1.9587455066544999,0,2020-03-27 22:50:00
1.9903151191397495,0,2017-12-15 10:45:00
2.0567269820640344,0,2020-01-06 14:10:00
1.8102014902103531,0,2023-02-14 09:30:00
1.673389454978411,0,2015-01-18 01:10:00
1.7935938358056727,0,2018-08-19 06:05:00
1.3906893156198712,0,2015-10-29 12:05:00
1.7504635918537954,0,2024-09-28 07:05:00
1.8882026329245722,0,2014-11-13 14:15:00
2.1199174799334535,0,2015-09-04 07:25:00
1.764707976255907,0,2014-12-14 11:00:00
1.6649037205160895,0,2023-01-02 11:15:00
1.8956375176791147,0,2012-09-04 04:25:00
2.37055858170627,1,2019-10-01 20:35:00
1.8124727606960738,0,2010-12-25 22:50:00
1.9121506726808286,0,2015-07-30 02:45:00
1.7644186147747092,0,2024-08-24 04:30:00
1.7849992849516463,0,2012-11-03 15:30:00
1.76263439363653,0,2020-10-28 09:15:00
2.3853511260750615,1,2015-04-23 13:50:00
1.7739090963530266,0,2015-08-24 23:20:00
1.7617094284845738,0,2019-10-13 22:10:00
1.9196841225983077,0,2022-10-15 07:50:00
2.0488247454358057,0,2009-07-06 07:50:00
1.5283523527481098,0,2023-03-29 15:50:00
1.781655505665513,0,2025-01-12 03:10:00
1.7500066357483468,0,2016-04-02 15:55:00
2.0578090457984346,0,2020-10-10 11:40:00
1.9022210810006748,0,2023-04-30 13:30:00
2.529654533741224,1,2017-05-02 17:25:00
1.5246639897908487,0,2020-08-27 04:20:00
1.7695734727858952,0,2018-04-21 09:05:00
2.3774447918268953,1,2016-03-07 16:50:00
1.8060782311468269,0,2020-08-12 10:30:00
1.6992341381478964,0,2022-04-12 06:30:00
1.6657650712681962,0,2022-11-23 05:00:00
1.799840099252375,0,2024-11-04 19:00:00
1.9971736517639107,0,2022-01-11 21:40:00
2.95643722537722,1,2023-11-29 11:55:00
1.7408451480459972,0,2020-08-14 17:45:00
1.7731813203462994,0,2021-01-30 12:30:00
1.95628907560403,0,2023-09-14 14:55:00
1.8744396122756892,0,2006-07-13 22:45:00
2.1326760845916004,0,2019-07-22 08:55:00
1.7359061883815112,0,2025-04-16 14:15:00
2.421649932417099,1,2016-07-28 02:15:00
2.2366156291027544,1,2011-06-21 18:20:00
1.6433905843023437,0,2020-11-28 02:40:00
1.6413308054623506,0,2019-09-29 09:00:00
1.9810497118257835,0,2016-04-22 08:20:00
2.1108090477451302,0,2022-03-09 11:30:00
2.16964016267716,0,2021-08-13 10:10:00
1.7317779973364682,0,2015-08-08 00:15:00
1.626054558391141,0,2025-01-25 08:15:00
1.7501845414519441,0,2020-01-08 16:45:00
1.9415457704450307,0,2016-06-30 15:00:00
1.4943453232172084,0,2021-08-28 09:40:00
1.6601932453557595,0,2006-06-21 22:25:00
1.6016687780862604,0,2025-09-03 06:45:00
1.8947723097954199,0,2022-02-19 15:55:00
1.6818921328330467,0,2023-09-02 02:40:00
1.9609507930904295,0,2016-02-08 08:05:00
2.2249543640665292,1,2021-01-15 13:50:00
1.5312216232274898,0,2018-04-19 11:30:00
1.9487241041069714,0,2022-08-31 08:45:00
1.839097794006784,0,2021-09-11 17:25:00
2.15166556994882,0,2024-02-02 05:45:00
2.167109906158127,0,2021-05-15 02:25:00
1.6015519505752414,0,2014-09-10 06:45:00
1.5313763188590201,0,2022-03-29 02:15:00
1.8340121525572386,0,2020-05-22 00:15:00
1.8568271305045554,0,2025-05-06 08:05:00
1.676259765566728,0,2015-06-10 11:45:00
1.6464228760364514,0,2013-03-15 01:35:00
1.5993712375405675,0,2020-09-09 23:45:00
1.7833674679114584,0,2021-11-21 09:00:00
2.4624301313319914,1,2024-08-03 07:35:00
1.9341128425824852,0,2011-09-18 17:15:00
2.0134439149063983,0,2021-05-21 17:10:00
1.8451059928704263,0,2015-09-04 22:05:00
2.0780648071024688,0,2018-06-07 08:30:00
1.8007133576523195,0,2024-08-15 01:35:00
1.840438865559378,0,2004-05-03 07:40:00
1.7706208696056616,0,2019-04-07 07:35:00
1.9986669785594868,0,2025-01-23 20:10:00
1.8878208860112518,0,2019-01-09 06:55:00
1.686773631276565,0,2022-07-09 16:20:00
1.6279150389983699,0,2024-10-03 23:00:00
1.6742490087351443,0,2017-09-20 10:10:00
1.697792583681693,0,2015-02-18 23:00:00
1.587834071435136,0,2025-08-12 22:25:00
1.6305431663671006,0,2015-07-19 20:10:00
1.8347143527383452,0,2010-10-31 23:40:00
1.6331820948331213,0,2022-12-09 12:05:00
1.5986384364621362,0,2011-10-04 01:35:00
1.9672244653775304,0,2023-04-27 08:50:00
1.6746858146353796,0,2011-09-19 13:45:00
1.7029740387915608,0,2010-08-19 11:10:00
2.0301062169312973,0,2016-10-29 17:25:00
1.927507411409752,0,2022-05-08 22:50:00
2.055358153768767,0,2010-02-26 05:30:00
1.8364705233725058,0,2022-11-05 18:40:00
2.003634247025786,0,2024-02-14 00:35:00
2.267289049340491,1,2022-02-19 09:45:00
2.5800236359150355,1,2008-01-29 05:40:00
2.1662813393338403,0,2020-04-01 06:00:00
1.6514019209765505,0,2020-05-05 04:35:00
1.6536694707972823,0,2010-12-27 13:15:00
1.8885901148250677,0,2023-07-15 07:25:00
2.1001811806337494,0,2014-12-21 22:45:00
1.5804228980399484,0,2018-02-24 22:45:00
1.9672133460636816,0,2020-11-02 22:55:00
1.9095742845800696,0,2018-09-18 14:30:00
2.2217006176673193,1,2014-01-12 02:50:00
1.8530139677665856,0,2006-10-07 11:30:00
1.9098491352132236,0,2019-11-20 21:10:00
1.6630351716737206,0,2008-10-06 22:15:00
2.059940983807056,0,2020-07-22 20:10:00
1.8354298896739822,0,2005-12-24 23:20:00
1.9773583142664977,0,2021-07-21 20:50:00
1.807693032125567,0,2018-01-18 00:20:00
1.9299388553694072,0,2024-09-11 01:35:00
1.7252318391530606,0,2023-09-02 03:35:00
1.8935001062712522,0,2014-11-17 21:55:00
1.7384243671919033,0,2023-09-15 03:05:00
1.824682921092943,0,2024-05-14 11:15:00
1.6212518542057024,0,2018-12-12 18:50:00
2.1539875127385346,0,2024-07-28 16:25:00
1.6821970821273118,0,2010-04-15 14:45:00
1.5547708154872713,0,2023-08-25 21:25:00
2.157902900467067,0,2024-08-03 09:25:00
1.5784959602431714,0,2023-09-08 22:20:00
1.747529982228708,0,2021-11-05 15:40:00
2.3119434588591803,1,2013-12-14 21:40:00
1.9087393856381347,0,2015-10-05 23:40:00
1.7792785540955836,0,2014-12-19 06:05:00
2.2254055774587713,1,2014-01-23 09:15:00
1.9112891571195278,0,2020-10-18 20:40:00
1.878886216104741,0,2024-08-17 15:30:00
1.8806576470499947,0,2016-07-26 22:20:00
2.020425131274973,0,2025-02-02 18:55:00
1.6783936690415848,0,2021-09-01 16:45:00
1.791385654170967,0,2021-02-08 13:15:00
1.8637900380235872,0,2020-08-12 12:40:00
1.84344762793991,0,2025-02-16 14:05:00
1.7908504725800827,0,2008-06-26 18:10:00
1.9354628976719828,0,2018-11-22 18:40:00
1.7115870600671257,0,2024-08-04 06:25:00
1.9153626827692483,0,2024-02-01 10:00:00
1.9804133727148208,0,2023-08-15 04:10:00
2.296232893972722,1,2024-05-23 06:55:00
1.7609453316806896,0,2014-07-21 21:30:00
1.6845401750068427,0,2021-09-15 15:05:00
2.0239832049203295,0,2013-10-13 22:50:00
1.8353179385042453,0,2015-07-01 12:15:00
2.2083381136312807,1,2016-11-14 03:55:00
1.4800777439636688,0,2015-07-10 11:20:00
2.223756790594052,1,2005-02-05 08:15:00
1.614743203701441,0,2022-09-18 08:50:00
2.0626119914928784,0,2010-11-04 01:15:00
1.6546826739036475,0,2020-03-11 11:35:00
2.4631974040321096,1,2021-11-26 16:55:00
2.31283103488809,1,2011-10-16 03:25:00
1.6286074853485213,0,2005-04-29 16:05:00
1.82668874593631,0,2016-11-09 08:35:00
1.904901128735783,0,2025-05-04 16:25:00
1.8071792251806427,0,2020-06-05 01:35:00
1.7364194849692192,0,2022-04-06 14:20:00
1.6804050411507072,0,2007-11-17 21:10:00
2.160568405867632,0,2016-05-01 10:15:00
1.7069554817694592,0,2013-05-15 14:20:00
1.7903615857821802,0,2010-03-22 22:35:00
1.5403019922282761,0,2024-04-12 22:05:00
1.7938540755881904,0,2021-02-20 06:55:00
1.5969131980437943,0,2024-10-26 15:25:00
1.936960270559229,0,2013-06-23 07:15:00
1.9969301632748135,0,2020-10-31 02:50:00
1.715022332931292,0,2010-06-22 14:05:00
1.5744722887093583,0,2020-04-30 03:15:00
2.03747873625557,0,2016-01-30 23:45:00
2.0013273659843653,0,2011-01-03 07:10:00
1.811749321562665,0,2007-08-30 16:25:00
1.5394383870240502,0,2023-06-30 12:00:00
1.925449076689208,0,2019-05-07 17:20:00
2.2249956018361066,1,2018-12-02 00:55:00
1.941312637842112,0,2019-12-31 21:40:00
1.8370927430726367,0,2011-06-02 05:00:00
1.70158095181229,0,2023-04-03 16:35:00
1.7597775049898041,0,2008-05-15 15:35:00
2.7596524606966266,1,2023-05-06 22:20:00
1.5098442049774823,0,2012-09-22 12:00:00
1.8034512663477238,0,2009-12-12 06:40:00
1.4175245746903091,0,2017-10-05 08:20:00
1.5722242725224125,0,2015-03-05 10:45:00
2.246437394485258,1,2025-02-23 11:45:00
1.68809988508066,0,2017-06-06 23:20:00
1.7732059737971224,0,2017-01-18 05:40:00
1.8756025796698856,0,2024-01-08 18:20:00
2.3852547983042993,1,2014-05-17 07:45:00
1.9898239723575115,0,2024-03-28 05:40:00
1.8156298265309323,0,2018-04-22 07:00:00
1.6402642443732984,0,2024-06-06 08:20:00
2.2563020762934722,1,2014-12-22 20:55:00
1.8527707198112802,0,2008-06-15 12:00:00
2.139374111872174,0,2020-05-24 07:15:00
1.6827433982056372,0,2020-10-09 19:30:00
1.7940689010190813,0,2024-08-04 21:15:00
1.5238997563590122,0,2023-10-25 20:05:00
1.5218826631380464,0,2023-03-26 22:30:00
1.8371818419684496,0,2020-05-28 05:25:00
1.8230869887078835,0,2009-06-04 21:15:00
2.0428329622242654,0,2023-05-23 23:25:00
1.8512453853984538,0,2020-11-05 11:00:00
1.7501187274822119,0,2016-02-13 03:15:00
1.5984521665050053,0,2021-09-02 04:35:00
1.7377447737747498,0,2009-04-13 12:55:00
1.4566335396727685,0,2009-08-19 23:10:00
1.2585910122758974,0,2016-11-06 13:40:00
1.6218267185792723,0,2020-08-20 22:15:00
1.9425631189190555,0,2018-08-10 01:10:00
1.9578174169604778,0,2025-03-08 15:25:00
1.995242023883476,0,2017-10-22 05:15:00
1.6533252715435802,0,2023-06-30 18:50:00
1.939938426467643,0,2021-11-07 08:25:00
1.9466519667021707,0,2015-12-17 16:30:00
1.8498295559615052,0,2012-03-19 19:20:00
1.734290749839522,0,2003-12-23 06:40:00
2.509096309088837,1,2024-08-25 19:55:00
1.6417305006102634,0,2020-06-11 05:15:00
1.901331189866635,0,2018-12-21 12:45:00
1.6607134778721613,0,2009-06-22 22:45:00
2.236781550865865,1,2012-08-20 17:35:00
1.596249530679065,0,2010-07-10 16:00:00
1.7218067766879521,0,2025-05-06 08:55:00
2.0499068647362564,0,2025-06-11 21:00:00
2.0713281856689214,0,2024-08-12 19:55:00
1.5732175630172038,0,2019-12-14 20:25:00
1.733275371567763,0,2015-09-30 03:15:00
1.8438621295236877,0,2020-08-22 06:35:00
1.9788891633662118,0,2009-08-02 08:10:00
1.8751971851857456,0,2017-06-07 14:20:00
2.077786549562876,0,2013-12-17 02:50:00
2.064713945316292,0,2006-12-24 16:30:00
1.9739383362251635,0,2022-09-29 01:40:00
1.9412202373674143,0,2009-07-22 23:15:00
1.8966679902290566,0,2009-10-12 19:45:00
2.1815899001544157,0,2020-09-10 06:15:00
1.5698019616896126,0,2023-05-09 13:20:00
1.745693652441734,0,2024-12-06 07:35:00
2.0001135650860413,0,2022-11-19 04:10:00
2.0313265105514677,0,2022-05-06 07:15:00
1.5920393686712193,0,2023-09-13 12:35:00
2.0918601859724237,0,2015-11-21 02:50:00
1.9834749417271889,0,2024-11-27 08:55:00
1.7471752044699405,0,2022-05-18 10:30:00
1.8778453013727385,0,2017-07-29 05:35:00
2.0556363489126945,0,2024-07-19 05:30:00
1.990758556189974,0,2024-03-28 09:10:00
1.9309599278114373,0,2021-02-24 10:45:00
2.070426080404405,0,2014-11-07 20:20:00
1.8162541605140246,0,2022-08-27 18:50:00
1.7967968471221265,0,2015-08-15 21:00:00
2.033325378605799,0,2021-08-26 21:40:00
1.8101387294600444,0,2020-10-31 20:05:00
1.7887206060560477,0,2024-09-30 11:40:00
2.460625491448377,1,2022-04-06 18:35:00
1.6387139170771257,0,2017-08-23 15:30:00
1.9559682482788714,0,2009-05-10 06:50:00
1.7869813979169162,0,2021-09-19 17:40:00
2.0182397961424763,0,2017-04-16 16:30:00
2.120917844703487,0,2013-01-17 08:40:00
1.6568394283562562,0,2024-11-28 06:00:00
2.501270367966469,1,2022-04-10 06:35:00
1.8560260789283909,0,2015-03-16 11:55:00
1.8205241857387338,0,2013-05-25 09:55:00
2.1363414954907225,0,2021-02-05 18:30:00
2.2587267257379717,1,2022-12-19 11:40:00
2.042535361183497,0,2017-08-01 02:40:00
1.7181443831164298,0,2023-11-22 16:05:00
1.8803389251569906,0,2022-09-14 02:45:00
1.5883495122337346,0,2011-11-05 14:00:00
1.6823014098079159,0,2021-03-21 02:00:00
1.8945361006978203,0,2022-03-12 12:40:00
2.2408115781336146,1,2010-01-06 14:40:00
1.9691709949465461,0,2014-11-01 18:45:00
1.6097588446887356,0,2016-06-01 14:55:00
1.8388496050051457,0,2011-11-11 01:55:00
1.8613641490703907,0,2022-11-21 09:35:00
1.9355550867846623,0,2025-07-28 09:20:00
1.9871395663383828,0,2020-11-26 14:05:00
1.9084095907671452,0,2023-08-13 10:05:00
1.5743053737754873,0,2023-06-26 15:25:00
